Expression,Left Eye Height,Right Eye Height,Left Eyebrow Height,Right Eyebrow Height,LeftEyebrow to Eye Distance,RightEyebrow to Eye Distance,MouthHeight,Timestamp
Happy,12.041595,10.049876,17.720045,16.763055,51.088159,42.953463,58.034473,124.100766,6.253000ms,
Happy,12.000000,11.045361,17.117243,16.155494,50.447993,40.792156,59.008474,124.100766,6.376000ms,
Happy,11.000000,11.045361,17.117243,16.155494,50.447993,40.792156,58.008620,123.065023,6.502000ms,
Happy,12.000000,11.045361,17.117243,16.155494,50.447993,40.607881,58.008620,123.101584,6.619000ms,
Happy,11.000000,11.180340,17.262677,16.552945,50.447993,39.623226,57.008771,121.148669,6.762000ms,
Happy,11.000000,11.180340,17.464249,16.763055,48.414874,42.426407,58.008620,122.036880,6.908000ms,
Happy,10.000000,11.180340,17.464249,17.088007,49.819675,43.416587,58.000000,120.037494,7.031000ms,
Happy,10.198039,10.049876,17.262677,17.464249,50.606324,42.426407,58.000000,120.037494,7.151000ms,
Happy,11.045361,10.000000,17.262677,18.027756,51.224994,42.579338,59.000000,121.037184,7.284000ms,
Happy,12.041595,11.000000,16.124515,16.763055,50.447993,42.579338,59.008474,123.016259,7.408000ms,
Happy,11.000000,11.180340,18.439089,17.088007,50.606324,41.436699,57.008771,119.037809,7.533000ms,
Happy,13.000000,12.041595,17.262677,17.720045,49.819675,41.773197,59.008474,122.016392,7.659000ms,
Happy,13.000000,12.041595,17.117243,16.155494,50.606324,41.436699,58.008620,121.016528,7.788000ms,
Happy,11.000000,10.198039,17.464249,16.763055,49.819675,41.593269,58.000000,120.016666,7.916000ms,
Happy,13.000000,12.041595,17.262677,16.155494,49.819675,41.436699,59.000000,120.004167,8.042000ms,
Happy,12.000000,11.180340,16.278821,16.763055,49.203658,41.593269,58.000000,119.037809,8.165000ms,
Happy,12.000000,12.041595,17.262677,16.155494,50.606324,41.436699,59.000000,119.037809,8.300000ms,
Happy,12.000000,11.180340,17.262677,16.763055,50.447993,41.593269,58.000000,120.004167,8.431000ms,
Happy,12.000000,11.045361,16.278821,16.763055,50.447993,41.593269,58.008620,120.037494,8.555000ms,
Happy,12.041595,11.401754,17.262677,17.088007,49.819675,41.436699,58.000000,119.037809,8.682000ms,
Happy,11.000000,10.198039,16.278821,17.088007,50.000000,42.426407,58.008620,119.016806,8.815000ms,
Happy,11.000000,11.180340,16.278821,17.088007,50.000000,41.436699,58.000000,119.037809,8.945000ms,
Angry,13.000000,11.180340,17.262677,15.524175,47.507894,40.792156,57.000000,121.016528,9.089000ms,
Happy,12.041595,11.000000,16.124515,17.088007,50.447993,42.579338,59.000000,121.016528,9.224000ms,
Happy,10.049876,11.000000,16.278821,17.088007,52.009614,42.426407,59.000000,121.016528,9.349000ms,
Happy,11.045361,11.000000,17.117243,17.088007,50.606324,42.426407,58.000000,121.016528,9.483000ms,
Happy,12.000000,11.045361,17.262677,16.763055,50.606324,43.566042,58.000000,119.016806,9.603000ms,
Happy,11.045361,11.000000,16.278821,17.088007,51.224994,43.416587,60.008333,121.016528,9.731000ms,
Happy,10.000000,11.045361,16.763055,16.492423,52.009614,43.566042,59.000000,121.037184,9.860000ms,
Happy,10.049876,11.000000,16.124515,16.763055,52.009614,42.579338,59.008474,123.036580,9.979000ms,
Happy,10.049876,11.000000,16.124515,16.763055,51.224994,43.566042,58.000000,123.016259,10.110000ms,
Happy,10.049876,11.000000,17.117243,16.763055,52.201533,43.566042,59.008474,123.016259,10.234000ms,
Happy,10.049876,10.000000,16.278821,17.088007,50.803543,43.416587,58.008620,121.016528,10.371000ms,
Happy,11.045361,10.049876,17.262677,16.155494,52.801515,45.398238,56.008928,118.038129,10.499000ms,
Scared,12.041595,11.180340,18.248288,15.652476,55.758407,47.381431,52.009614,113.110565,10.629000ms,
Scared,11.000000,12.041595,17.464249,16.155494,54.083269,48.373546,52.009614,110.018180,10.763000ms,
Scared,12.165525,11.045361,17.262677,16.155494,53.254108,46.389654,49.000000,110.018180,10.901000ms,
Scared,12.041595,11.180340,17.262677,17.088007,54.405882,46.389654,51.000000,110.040901,11.030000ms,
Scared,14.035669,13.152946,17.464249,17.088007,53.009433,46.529560,51.000000,111.018017,11.162000ms,
Scared,13.038405,12.000000,17.262677,17.088007,53.254108,47.675990,51.000000,113.039816,11.304000ms,
Scared,13.000000,12.165525,18.248288,17.088007,54.918121,48.507731,55.000000,114.017543,11.443000ms,
Scared,14.000000,12.041595,18.248288,17.088007,55.758407,50.635956,59.008474,116.017240,11.573000ms,
Scared,12.000000,13.152946,17.464249,16.552945,55.569776,48.373546,60.000000,118.016948,11.695000ms,
Happy,11.000000,11.045361,18.248288,16.763055,54.378304,47.675990,60.008333,133.015037,11.824000ms,
Happy,8.062258,8.000000,19.924859,18.027756,53.823787,46.529560,52.009614,121.000000,11.958000ms,
Happy,7.000000,7.000000,19.924859,18.384776,51.400389,44.721360,51.039201,125.000000,12.088000ms,
Happy,7.071068,7.000000,20.880613,18.384776,51.224994,43.737855,49.040799,125.000000,12.218000ms,
Happy,7.071068,6.000000,20.248457,17.464249,51.224994,43.566042,49.040799,124.004032,12.338000ms,
Happy,6.000000,7.071068,20.248457,17.464249,51.224994,42.755117,49.040799,124.016128,12.474000ms,
Happy,7.071068,7.000000,20.615528,17.464249,51.400389,43.416587,49.010203,121.000000,12.597000ms,
Neutral,10.000000,10.049876,17.720045,16.155494,52.430907,46.389654,41.012193,101.004950,12.718000ms,
Neutral,10.049876,10.049876,17.720045,16.552945,53.009433,46.529560,40.000000,99.000000,12.856000ms,
Neutral,11.045361,11.045361,18.027756,17.088007,53.009433,47.381431,41.012193,99.045444,12.979000ms,
Neutral,11.000000,11.000000,16.763055,16.155494,51.039201,46.529560,39.000000,95.000000,13.106000ms,
Neutral,11.045361,12.041595,19.924859,16.763055,53.254108,48.662100,36.055513,94.021274,13.226000ms,
Sad,11.000000,11.045361,18.027756,16.763055,54.083269,48.662100,34.000000,89.005618,13.354000ms,
Sad,11.000000,12.165525,19.313208,17.464249,56.302753,49.497475,35.014283,89.000000,13.479000ms,
Sad,12.041595,12.041595,18.681542,17.464249,54.918121,48.507731,34.014703,87.000000,13.612000ms,
Sad,13.038405,12.041595,18.681542,17.464249,53.254108,48.373546,34.014703,87.000000,13.743000ms,
Sad,13.000000,13.000000,18.027756,16.155494,53.254108,48.507731,34.014703,86.000000,13.871000ms,
Sad,13.038405,13.000000,17.720045,16.552945,53.823787,47.675990,31.016125,85.000000,14.006000ms,
Sad,13.038405,14.000000,18.681542,16.552945,54.644304,48.662100,32.015621,88.000000,14.149000ms,
Sad,12.041595,12.000000,18.973666,16.552945,54.083269,48.662100,31.016125,86.000000,14.282000ms,
Sad,14.000000,14.000000,17.720045,17.464249,52.430907,48.662100,33.015148,87.000000,14.408000ms,
Sad,13.038405,13.000000,18.681542,16.155494,54.083269,48.662100,33.015148,87.000000,14.528000ms,
Sad,13.000000,12.000000,18.681542,16.552945,54.378304,49.497475,32.015621,89.000000,14.652000ms,
Sad,14.000000,12.000000,18.681542,15.652476,54.378304,49.497475,32.015621,89.000000,14.778000ms,
Sad,12.041595,12.000000,18.439089,15.231546,54.378304,47.381431,32.015621,89.000000,14.919000ms,
Sad,12.041595,12.041595,18.439089,15.652476,54.378304,49.365980,33.015148,88.000000,15.042000ms,
Sad,14.035669,13.000000,17.720045,16.552945,54.083269,49.648766,31.016125,89.000000,15.167000ms,
Sad,14.035669,13.000000,17.720045,17.000000,54.083269,49.497475,32.015621,90.000000,15.290000ms,
Sad,12.000000,13.038405,18.973666,15.652476,54.644304,49.497475,32.015621,90.000000,15.416000ms,
Sad,13.000000,12.165525,18.681542,16.155494,53.535035,49.365980,33.000000,89.005618,15.556000ms,
Sad,13.038405,12.000000,17.720045,16.155494,52.697249,49.648766,33.015148,90.000000,15.682000ms,
Sad,12.041595,12.165525,18.439089,16.552945,54.378304,49.365980,33.015148,89.000000,15.804000ms,
Sad,13.000000,12.165525,18.681542,16.552945,53.000000,49.365980,32.015621,90.000000,15.937000ms,
Sad,13.038405,12.041595,18.439089,15.231546,54.083269,49.648766,31.016125,88.000000,16.060000ms,
Sad,13.038405,13.000000,18.681542,16.155494,54.644304,48.662100,32.015621,90.000000,16.179000ms,
Sad,13.000000,14.035669,18.681542,16.124515,52.697249,46.529560,32.015621,89.000000,16.315000ms,
Sad,14.035669,13.038405,17.720045,16.155494,53.823787,46.690470,32.015621,90.000000,16.453000ms,
Sad,12.000000,13.038405,18.681542,17.000000,54.378304,47.381431,31.016125,91.005494,16.566000ms,
Sad,13.000000,13.038405,18.439089,17.000000,54.378304,48.373546,32.015621,91.000000,16.672000ms,
Sad,12.041595,13.038405,18.439089,15.231546,54.083269,49.648766,33.015148,90.000000,16.778000ms,
Sad,14.035669,12.000000,18.681542,16.155494,54.083269,49.648766,32.015621,90.000000,16.886000ms,
Sad,13.000000,13.152946,18.681542,16.155494,53.535035,49.365980,32.015621,93.000000,16.994000ms,
Sad,13.038405,13.152946,18.439089,15.652476,53.535035,49.365980,32.015621,91.000000,17.101000ms,
Sad,13.000000,13.152946,18.681542,16.155494,53.535035,49.365980,32.015621,93.000000,17.214000ms,
Sad,12.041595,12.165525,19.416488,16.155494,54.918121,48.507731,33.015148,91.005494,17.327000ms,
Sad,13.038405,13.038405,17.720045,16.552945,53.000000,48.373546,33.015148,93.000000,17.432000ms,
Sad,13.000000,13.038405,19.646883,16.552945,53.535035,48.507731,33.015148,91.005494,17.546000ms,
Sad,12.041595,12.000000,18.439089,16.155494,54.083269,48.507731,33.015148,94.005319,17.673000ms,
Sad,14.000000,13.038405,19.924859,15.652476,54.378304,48.507731,33.015148,91.000000,17.785000ms,
Sad,12.041595,12.165525,17.720045,15.231546,53.535035,47.381431,33.060551,92.005435,17.927000ms,
Sad,13.000000,12.165525,16.763055,15.231546,52.697249,48.507731,32.015621,92.021737,18.058000ms,
Sad,12.000000,13.038405,16.763055,16.552945,53.535035,48.662100,33.015148,91.005494,18.189000ms,
Sad,13.000000,13.038405,17.720045,17.088007,52.697249,48.662100,32.015621,91.021975,18.315000ms,
Sad,13.000000,13.000000,16.763055,17.464249,52.697249,48.507731,32.015621,91.005494,18.440000ms,
Sad,13.000000,13.038405,19.646883,17.464249,54.644304,47.518417,32.015621,89.005618,18.572000ms,
Sad,13.000000,12.041595,19.646883,15.652476,53.535035,47.518417,32.015621,92.000000,18.706000ms,
Sad,13.000000,12.000000,17.720045,17.000000,52.697249,47.518417,32.015621,89.005618,18.827000ms,
Sad,12.000000,12.000000,17.464249,15.652476,52.697249,47.518417,32.062439,89.005618,18.957000ms,
Sad,12.041595,12.041595,17.464249,16.155494,53.535035,48.507731,32.062439,92.000000,19.086000ms,
Sad,13.038405,13.000000,17.720045,17.000000,52.697249,48.507731,32.062439,90.005555,19.225000ms,
Sad,13.038405,12.041595,19.416488,16.155494,54.083269,48.507731,32.015621,90.000000,19.354000ms,
Sad,14.035669,12.165525,19.416488,15.231546,52.430907,46.389654,33.060551,92.005435,19.482000ms,
Sad,14.000000,14.035669,19.646883,16.155494,51.613952,45.705580,32.015621,90.000000,19.613000ms,
Sad,14.000000,13.000000,18.681542,16.552945,52.430907,45.705580,31.064449,91.021975,19.749000ms,
Sad,13.038405,13.000000,17.464249,16.552945,51.400389,45.705580,33.015148,89.000000,19.871000ms,
Neutral,14.035669,13.038405,18.027756,17.088007,49.819675,43.931765,35.014283,92.000000,19.990000ms,
Angry,11.045361,10.049876,18.027756,15.524175,46.861498,40.024992,52.000000,96.005208,20.123000ms,
Angry,9.219544,9.000000,16.492423,12.649111,44.687806,35.440090,61.000000,108.004630,20.257000ms,
Angry,7.000000,8.062258,15.132746,13.928388,41.773197,32.280025,59.033889,112.000000,20.399000ms,
Angry,7.000000,7.071068,15.297059,13.000000,41.036569,32.572995,56.008928,113.004425,20.529000ms,
Angry,7.071068,8.062258,16.278821,13.601471,41.773197,32.572995,59.008474,112.000000,20.660000ms,
Angry,7.000000,7.071068,15.524175,11.704700,41.109610,32.893768,60.000000,111.000000,20.795000ms,
Angry,8.062258,7.000000,15.132746,13.928388,40.360872,31.953091,60.033324,111.000000,20.920000ms,
Angry,7.071068,7.000000,16.278821,12.649111,41.231056,33.526109,60.008333,111.004504,21.046000ms,
Angry,7.000000,7.071068,15.297059,13.416408,41.868843,31.622777,62.000000,111.004504,21.161000ms,
Angry,8.062258,8.062258,15.132746,12.649111,41.109610,33.837849,61.000000,111.000000,21.294000ms,
Angry,6.000000,7.071068,15.297059,12.083046,42.638011,33.526109,60.008333,110.004545,21.416000ms,
Angry,6.082763,7.071068,15.297059,12.649111,42.638011,33.526109,59.008474,110.004545,21.545000ms,
Angry,6.000000,8.000000,15.297059,13.416408,41.868843,32.572995,59.008474,110.004545,21.670000ms,
Angry,6.082763,6.000000,15.524175,12.083046,43.416587,34.785054,59.008474,110.000000,21.784000ms,
Angry,6.082763,8.062258,15.297059,13.000000,42.638011,34.481879,59.008474,111.000000,21.905000ms,
Angry,9.055385,8.062258,15.297059,13.000000,41.109610,32.572995,59.008474,111.000000,22.031000ms,
Angry,8.062258,9.000000,15.132746,13.416408,41.109610,31.622777,59.008474,111.000000,22.157000ms,
Angry,8.000000,9.000000,14.142136,13.928388,40.360872,31.953091,59.000000,111.000000,22.291000ms,
Angry,9.000000,9.055385,15.297059,12.649111,41.773197,31.953091,60.000000,112.000000,22.427000ms,
Angry,9.055385,10.000000,14.142136,13.928388,40.311289,31.953091,59.008474,111.000000,22.547000ms,
Angry,8.062258,9.000000,14.142136,13.000000,41.036569,31.953091,59.008474,112.000000,22.670000ms,
Angry,8.062258,8.000000,15.132746,13.000000,40.459857,31.953091,58.008620,112.000000,22.789000ms,
Angry,8.000000,9.000000,14.317821,12.649111,40.459857,32.893768,58.008620,109.000000,22.923000ms,
Angry,8.062258,9.055385,14.317821,12.649111,40.360872,33.837849,59.000000,111.000000,23.046000ms,
Angry,8.062258,8.062258,15.297059,13.000000,41.109610,32.572995,58.008620,111.000000,23.167000ms,
Angry,7.000000,9.055385,14.317821,12.649111,39.623226,32.572995,57.000000,109.000000,23.302000ms,
Angry,7.071068,9.055385,14.317821,12.649111,39.698866,32.572995,58.000000,109.000000,23.439000ms,
Angry,7.071068,9.055385,14.317821,12.649111,38.948684,33.526109,58.000000,109.000000,23.557000ms,
Angry,7.071068,9.055385,14.560220,13.000000,39.623226,33.526109,57.000000,109.000000,23.691000ms,
Angry,8.062258,8.000000,14.317821,12.649111,39.698866,34.785054,56.000000,109.000000,23.826000ms,
Angry,10.049876,10.049876,15.811388,13.928388,42.520583,36.400549,57.000000,109.000000,23.956000ms,
Scared,13.038405,13.038405,17.720045,18.027756,54.378304,50.990195,54.000000,108.004630,24.076000ms,
Scared,15.000000,14.142136,19.416488,18.027756,57.801384,54.129474,55.000000,109.041277,24.194000ms,
Scared,15.000000,14.142136,19.416488,18.384776,57.306195,55.108983,55.000000,108.041659,24.322000ms,
Scared,15.000000,14.142136,19.416488,18.027756,57.306195,54.129474,54.000000,108.041659,24.456000ms,
Scared,13.000000,14.142136,18.439089,17.088007,56.938563,54.129474,55.000000,108.018517,24.591000ms,
Scared,14.000000,15.132746,18.439089,17.720045,55.569776,53.150729,54.000000,108.004630,24.708000ms,
Scared,13.000000,14.035669,18.681542,18.027756,56.435804,53.150729,54.000000,108.018517,24.844000ms,
Scared,13.152946,13.000000,17.720045,17.088007,55.569776,51.195703,55.009090,108.004630,24.960000ms,
Scared,13.038405,14.000000,17.720045,17.088007,56.080300,50.219518,55.009090,108.004630,25.100000ms,
Scared,14.000000,14.142136,18.439089,18.027756,55.226805,52.172790,55.000000,108.004630,25.229000ms,
Scared,13.038405,13.038405,17.464249,17.088007,56.080300,50.990195,55.009090,107.004673,25.365000ms,
Scared,14.035669,14.035669,16.492423,17.464249,55.226805,50.219518,55.009090,108.004630,25.512000ms,
Scared,13.038405,15.033296,17.720045,17.464249,56.938563,50.219518,55.009090,108.004630,25.635000ms,
Scared,14.000000,14.142136,17.720045,18.027756,54.378304,50.990195,55.009090,106.004717,25.764000ms,
Scared,13.038405,13.000000,17.464249,17.088007,54.708317,50.009999,54.037024,106.004717,25.888000ms,
Scared,14.000000,13.152946,17.464249,17.088007,53.535035,51.971146,54.009258,107.004673,26.011000ms,
Scared,13.000000,14.142136,17.720045,17.088007,55.758407,50.990195,54.000000,106.004717,26.153000ms,
Scared,15.000000,15.132746,17.464249,18.027756,53.535035,50.009999,52.000000,105.000000,26.300000ms,
Scared,14.000000,14.035669,17.720045,16.155494,53.535035,49.030603,52.000000,104.004808,26.421000ms,
Scared,15.000000,15.297059,17.464249,18.384776,52.697249,48.836462,53.000000,105.000000,26.548000ms,
Scared,13.038405,14.000000,16.492423,17.464249,53.535035,48.052055,52.009614,105.004762,26.673000ms,
Scared,15.000000,15.297059,17.464249,18.384776,53.254108,48.836462,52.000000,105.004762,26.801000ms,
Happy,9.055385,10.000000,18.681542,16.552945,52.201533,43.566042,47.000000,120.000000,26.944000ms,
Happy,8.062258,8.062258,19.646883,18.788294,48.918299,40.607881,47.000000,125.000000,27.076000ms,
Happy,7.071068,8.062258,19.646883,20.615528,48.270074,40.447497,50.009999,126.003968,27.202000ms,
Happy,7.000000,7.071068,19.646883,19.697716,48.918299,39.623226,48.010416,126.000000,27.330000ms,
Happy,7.000000,8.000000,20.248457,18.973666,48.918299,41.976184,49.010203,125.000000,27.457000ms,
Happy,7.000000,7.000000,19.924859,17.464249,48.270074,40.447497,48.010416,125.035995,27.596000ms,
Happy,7.000000,7.000000,20.615528,18.384776,48.270074,40.447497,50.009999,125.063984,27.723000ms,
Happy,6.000000,7.000000,20.248457,18.027756,49.678969,41.773197,50.009999,124.016128,27.867000ms,
Happy,7.071068,8.246211,20.248457,17.464249,48.918299,39.812058,50.000000,125.015999,27.994000ms,
Happy,6.000000,6.324555,20.880613,17.888544,49.819675,42.579338,50.009999,124.036285,28.135000ms,
Happy,6.082763,6.708204,20.248457,18.384776,50.447993,42.755117,51.009803,123.036580,28.272000ms,
Happy,4.000000,5.385165,22.135944,17.888544,51.400389,43.566042,50.000000,124.036285,28.408000ms,
Happy,6.000000,6.324555,21.840330,17.888544,50.447993,42.579338,50.009999,123.036580,28.541000ms,
Happy,6.082763,6.082763,20.615528,18.788294,50.606324,43.416587,51.039201,123.036580,28.678000ms,
Happy,6.082763,7.000000,20.880613,17.888544,50.606324,42.426407,50.039984,123.016259,28.812000ms,
Happy,6.000000,6.082763,20.615528,18.357560,50.000000,43.416587,50.009999,123.065023,28.937000ms,
Happy,6.000000,6.324555,20.615528,18.357560,51.400389,43.416587,50.039984,123.101584,29.065000ms,
Happy,6.000000,6.082763,19.646883,18.357560,50.606324,43.416587,50.039984,122.102416,29.191000ms,
Happy,6.000000,6.082763,20.615528,18.357560,51.400389,43.566042,51.039201,122.036880,29.324000ms,
Happy,7.071068,6.000000,21.189620,17.464249,50.447993,44.553339,51.039201,123.065023,29.466000ms,
Happy,6.082763,6.082763,20.248457,16.552945,49.203658,43.566042,50.039984,121.037184,29.592000ms,
Happy,6.000000,7.071068,20.880613,17.000000,50.000000,42.426407,51.039201,122.065556,29.723000ms,
Happy,6.082763,6.000000,18.973666,18.788294,49.678969,43.566042,51.009803,122.065556,29.866000ms,
Happy,7.000000,5.099020,18.973666,17.888544,48.270074,43.416587,52.038447,122.036880,29.995000ms,
Happy,7.280110,7.000000,18.973666,17.000000,49.203658,43.416587,52.009614,121.004132,30.128000ms,
Happy,7.071068,7.000000,19.646883,17.464249,50.000000,43.566042,50.009999,119.000000,30.253000ms,
Happy,7.000000,8.000000,18.973666,17.464249,53.009433,46.529560,50.009999,116.000000,30.380000ms,
Scared,10.049876,10.198039,19.924859,18.788294,56.938563,53.758720,53.009433,113.004425,30.513000ms,
Scared,12.000000,12.041595,18.681542,18.384776,56.435804,53.758720,63.031738,106.004717,30.647000ms,
Surprised,15.033296,14.142136,20.396078,18.384776,58.180753,54.129474,73.006849,99.005050,30.784000ms,
Surprised,16.000000,16.124515,19.235384,18.384776,56.824291,51.195703,75.006666,96.005208,30.910000ms,
Surprised,17.000000,16.124515,19.416488,18.384776,56.824291,50.990195,77.006493,94.047860,31.047000ms,
Surprised,16.000000,15.132746,19.416488,18.384776,56.824291,51.195703,81.024688,94.005319,31.167000ms,
Surprised,17.029386,15.132746,19.416488,18.384776,55.569776,50.009999,83.096330,94.005319,31.292000ms,
Surprised,16.000000,16.031220,20.615528,19.697716,56.080300,49.819675,83.150466,95.021050,31.425000ms,
Surprised,16.031220,16.124515,19.416488,19.697716,56.080300,48.836462,79.101201,95.021050,31.553000ms,
Surprised,16.000000,16.031220,20.396078,20.124612,55.226805,49.819675,79.101201,95.021050,31.681000ms,
Surprised,15.000000,16.031220,19.416488,19.697716,55.226805,49.244289,81.098705,94.005319,31.811000ms,
Surprised,18.027756,16.124515,19.646883,20.615528,55.758407,48.836462,82.097503,97.046381,31.939000ms,
Surprised,16.031220,15.033296,19.646883,19.697716,54.918121,49.244289,83.096330,94.005319,32.070000ms,
Surprised,17.029386,16.124515,20.615528,19.697716,55.470713,47.853944,78.057671,96.020831,32.197000ms,
Surprised,16.031220,17.000000,19.646883,19.697716,55.470713,49.030603,74.108029,96.005208,32.327000ms,
Surprised,17.000000,16.031220,19.646883,19.697716,54.083269,47.853944,71.112587,95.005263,32.463000ms,
Surprised,16.000000,17.029386,19.646883,20.615528,54.083269,47.853944,72.111026,95.021050,32.596000ms,
Surprised,17.029386,17.029386,18.681542,19.697716,53.823787,47.675990,69.065187,95.005263,32.719000ms,
Surprised,16.000000,15.000000,19.924859,20.124612,54.644304,48.662100,68.066144,94.021274,32.849000ms,
Surprised,16.000000,16.031220,19.924859,19.697716,54.644304,48.662100,68.066144,95.021050,32.984000ms,
Surprised,17.000000,17.029386,19.646883,20.124612,54.405882,47.853944,69.065187,94.021274,33.115000ms,
Surprised,17.029386,17.000000,19.924859,20.124612,54.405882,46.872167,68.066144,95.005263,33.259000ms,
Surprised,16.000000,17.029386,19.646883,19.697716,53.823787,46.872167,69.065187,94.005319,33.383000ms,
Surprised,16.031220,16.124515,19.416488,20.124612,53.254108,45.541190,69.065187,92.021737,33.515000ms,
Surprised,17.029386,17.117243,20.396078,19.697716,53.823787,45.891176,70.064256,94.005319,33.641000ms,
Surprised,17.029386,17.117243,20.615528,20.124612,53.823787,45.705580,69.065187,94.021274,33.769000ms,
Surprised,17.029386,16.031220,20.880613,20.124612,54.405882,45.705580,70.064256,94.005319,33.901000ms,
Surprised,17.029386,17.117243,20.615528,19.697716,54.405882,45.891176,69.007246,92.048900,34.033000ms,
Surprised,16.000000,17.029386,19.646883,18.788294,53.600373,45.122057,67.067131,90.049986,34.153000ms,
